call_id,date,exchange,q,ticker,capability,segment_id,window_start,window_end,matched_terms,segment_text
408,2021-05-26 20:00:00,NASDAQ,2021-Q1,VNET,sensing,1,5842,5855,sense,see whether it makes sense and make no sense and so forth sometime
408,2021-05-26 20:00:00,NASDAQ,2021-Q1,VNET,transforming,1,621,630,transform,market trends and to transform headwinds into tailwinds in
408,2021-05-26 20:00:00,NASDAQ,2021-Q1,VNET,transforming,2,2804,2813,transform,have great examples basically transform and upgrade the retail
409,2020-07-22 18:00:00,NASDAQ,2020-Q2,TSLA,sensing,1,627,636,sense,program would also make sense in california so i
409,2020-07-22 18:00:00,NASDAQ,2020-Q2,TSLA,sensing,2,4505,4514,sense,projects where it makes sense and there s a
409,2020-07-22 18:00:00,NASDAQ,2020-Q2,TSLA,sensing,3,5220,5229,sense,it didn t make sense up to now to
410,2021-05-05 17:30:00,NASDAQ,2021-Q1,MELI,sensing,1,6890,6899,sense,check my sort of sense was always get usability
410,2021-05-05 17:30:00,NASDAQ,2021-Q1,MELI,seizing,1,2124,2133,invested,over new users with invested funds in their wallet
410,2021-05-05 17:30:00,NASDAQ,2021-Q1,MELI,seizing,2,3180,3189,invest,operate we decided to invest less aggressively on the
410,2021-05-05 17:30:00,NASDAQ,2021-Q1,MELI,seizing,3,4328,4337,investing,right place to be investing long term and so
410,2021-05-05 17:30:00,NASDAQ,2021-Q1,MELI,seizing,4,4362,4371,invest,we can continue to invest aggressively in growing the
410,2021-05-05 17:30:00,NASDAQ,2021-Q1,MELI,seizing,5,5330,5339,invest,bit boosted because you invest less in marketing and
410,2021-05-05 17:30:00,NASDAQ,2021-Q1,MELI,seizing,6,7196,7205,investing,you are not also investing and focusing in cross
410,2021-05-05 17:30:00,NASDAQ,2021-Q1,MELI,seizing,7,7645,7654,investing,say that we are investing in this business now
411,2021-05-07 08:30:00,NASDAQ,2021-Q1,OCGN,sensing,1,2129,2138,sense,do you have a sense of when you might
411,2021-05-07 08:30:00,NASDAQ,2021-Q1,OCGN,seizing,1,1920,1929,invest,for potential assets to invest license or partner we
412,2021-02-25 08:30:00,NYSE,2021-Q1,GEF,sensing,1,2018,2027,sense,you give us a sense for the maintenance downtime
412,2021-02-25 08:30:00,NYSE,2021-Q1,GEF,sensing,2,3079,3088,sense,helpful and that makes sense and just as a
412,2021-02-25 08:30:00,NYSE,2021-Q1,GEF,sensing,3,3115,3124,sense,you give us a sense as to how volumes
412,2021-02-25 08:30:00,NYSE,2021-Q1,GEF,sensing,4,3922,3931,sense,can give us a sense you gave us obviously
412,2021-02-25 08:30:00,NYSE,2021-Q1,GEF,sensing,5,4012,4021,sense,just give us a sense from a risk mitigation
413,2021-03-25 11:00:00,NYSE,2020-Q4,REX,sensing,1,2234,2243,sense,makes a lot of sense stuart maybe a question
413,2021-03-25 11:00:00,NYSE,2020-Q4,REX,sensing,2,2506,2515,shaping,and how they re shaping up this year now
413,2021-03-25 11:00:00,NYSE,2020-Q4,REX,sensing,3,2544,2553,shape,you re seeing that shape out i know it
413,2021-03-25 11:00:00,NYSE,2020-Q4,REX,sensing,4,2562,2571,sense,you can get a sense of that yet but
413,2021-03-25 11:00:00,NYSE,2020-Q4,REX,seizing,1,645,654,investing,are continuing to explore investing in carbon and carbon
414,2020-05-05 08:00:00,NYSE,2020-Q1,FCAU,sensing,1,10263,10278,shape,talk about the v shape the u shape the indecipherable shape i think at the
414,2020-05-05 08:00:00,NYSE,2020-Q1,FCAU,sensing,2,11401,11410,shape,we are learning will shape our business into the
414,2020-05-05 08:00:00,NYSE,2020-Q1,FCAU,seizing,1,2767,2776,invest,our expectations as we invest in a number of
414,2020-05-05 08:00:00,NYSE,2020-Q1,FCAU,transforming,1,1559,1568,reconfigured,health experts we ve reconfigured common areas offices and
414,2020-05-05 08:00:00,NYSE,2020-Q1,FCAU,transforming,2,3721,3730,reconfigured,other work areas and reconfigured certain workstations as required
414,2020-05-05 08:00:00,NYSE,2020-Q1,FCAU,transforming,3,8202,8211,revamping,weeks as production is revamping can you just share
415,2021-10-14 09:00:00,NYSE,2021-Q3,BAC,sensing,1,1043,1052,sense,chart gives you a sense of the daily progression
415,2021-10-14 09:00:00,NYSE,2021-Q3,BAC,sensing,2,8869,8878,sense,that gives you a sense of maybe the opportunity
415,2021-10-14 09:00:00,NYSE,2021-Q3,BAC,sensing,3,8946,8955,sense,trying to get a sense of how you think
415,2021-10-14 09:00:00,NYSE,2021-Q3,BAC,seizing,1,545,554,invested,of asset sensitivity we invested in our core deposits
415,2021-10-14 09:00:00,NYSE,2021-Q3,BAC,seizing,2,1176,1185,invested,might note we ve invested in hundreds of relationship
415,2021-10-14 09:00:00,NYSE,2021-Q3,BAC,seizing,3,2788,2797,investing,deposit growth and related investing of liquidity as well
415,2021-10-14 09:00:00,NYSE,2021-Q3,BAC,seizing,4,3606,3615,investing,is that years of investing and operating under responsible
415,2021-10-14 09:00:00,NYSE,2021-Q3,BAC,seizing,5,3641,3650,investing,and we never stopped investing and while this is
415,2021-10-14 09:00:00,NYSE,2021-Q3,BAC,seizing,6,4507,4516,investing,know we have been investing in our investment banking
415,2021-10-14 09:00:00,NYSE,2021-Q3,BAC,seizing,7,4613,4622,invest,as we continue to invest we continue our investments
415,2021-10-14 09:00:00,NYSE,2021-Q3,BAC,seizing,8,4659,4668,invest,have the capabilities to invest in new technologies that
415,2021-10-14 09:00:00,NYSE,2021-Q3,BAC,seizing,9,5118,5127,invest,leverage as you still invest so maybe you can
415,2021-10-14 09:00:00,NYSE,2021-Q3,BAC,seizing,10,5142,5151,invest,coming years as you invest yet eke out further
415,2021-10-14 09:00:00,NYSE,2021-Q3,BAC,seizing,11,8408,8417,invest,we re going to invest in that and then
415,2021-10-14 09:00:00,NYSE,2021-Q3,BAC,seizing,12,8447,8456,invest,and we continue to invest at real time payments
416,,NYSE,2021-Q3,XPO,sensing,1,5397,5406,sense,wanted to get a sense of what you think
416,,NYSE,2021-Q3,XPO,sensing,2,5448,5457,sense,want to get a sense of maybe where you
416,,NYSE,2021-Q3,XPO,sensing,3,5913,5922,sense,you give us a sense if you can see
416,,NYSE,2021-Q3,XPO,sensing,4,5961,5970,sense,want to get a sense of do you think
416,,NYSE,2021-Q3,XPO,sensing,5,8388,8397,sense,makes a lot of sense given the fundamentals of
416,,NYSE,2021-Q3,XPO,sensing,6,9287,9296,sense,wadewitz okay that makes sense can you offer any
416,,NYSE,2021-Q3,XPO,seizing,1,544,553,invested,has superlative return on invested capital making it an
416,,NYSE,2021-Q3,XPO,seizing,2,1021,1030,invested,total company return on invested capital was with the
416,,NYSE,2021-Q3,XPO,seizing,3,2691,2700,investing,starting in we re investing to significantly increase our
416,,NYSE,2021-Q3,XPO,seizing,4,3221,3230,invested,a high return on invested capital and we re
416,,NYSE,2021-Q3,XPO,seizing,5,4089,4098,investing,school and we re investing more into these driver
416,,NYSE,2021-Q3,XPO,seizing,6,4208,4217,investing,week and we re investing more capex adding more
416,,NYSE,2021-Q3,XPO,seizing,7,4273,4282,investing,metro markets and then investing in the physical footprint
416,,NYSE,2021-Q3,XPO,seizing,8,5188,5197,investing,you ll see us investing more in capex and
416,,NYSE,2021-Q3,XPO,seizing,9,8719,8728,invest,we ve got to invest in it so that
417,2021-02-03 08:30:00,NYSE,2020-Q4,APO,sensing,1,3739,3748,sense,is large in a sense that we talk about
417,2021-02-03 08:30:00,NYSE,2020-Q4,APO,sensing,2,5076,5085,sense,nothing but in some sense it actually accomplished everything
417,2021-02-03 08:30:00,NYSE,2020-Q4,APO,sensing,3,6918,6927,shape,comes out in pristine shape both of those entities
417,2021-02-03 08:30:00,NYSE,2020-Q4,APO,seizing,1,1450,1459,investing,for apollo style of investing to really stand out
417,2021-02-03 08:30:00,NYSE,2020-Q4,APO,seizing,2,1988,1997,invested,platform resulted in billion invested this year on behalf
417,2021-02-03 08:30:00,NYSE,2020-Q4,APO,seizing,3,2323,2332,seizing,and believe strongly that seizing esg opportunities makes us
417,2021-02-03 08:30:00,NYSE,2020-Q4,APO,seizing,4,2682,2691,investing,growth in fees for investing the assets of our
417,2021-02-03 08:30:00,NYSE,2020-Q4,APO,seizing,5,3123,3132,invested,drive management fees when invested on performance moving on
417,2021-02-03 08:30:00,NYSE,2020-Q4,APO,seizing,6,3182,3191,invested,at a multiple of invested capital of times and
417,2021-02-03 08:30:00,NYSE,2020-Q4,APO,seizing,7,5568,5577,invest,it even harder to invest new investor dollars thanks
417,2021-02-03 08:30:00,NYSE,2020-Q4,APO,seizing,8,7412,7421,invest,fund ix continues to invest and as scott mentioned
417,2021-02-03 08:30:00,NYSE,2020-Q4,APO,seizing,9,7844,7853,invest,opportunities for us to invest around for us to
418,2021-01-27 08:00:00,NYSE,2020-Q4,TXT,sensing,1,4966,4975,sense,scott what s your sense on the support for
418,2021-01-27 08:00:00,NYSE,2020-Q4,TXT,sensing,2,7033,7042,sense,you give us a sense for how much annual
418,2021-01-27 08:00:00,NYSE,2020-Q4,TXT,sensing,3,9107,9116,sense,made a lot of sense but for the time
418,2021-01-27 08:00:00,NYSE,2020-Q4,TXT,seizing,1,924,933,invest,revenues while continuing to invest in future vertical lift
418,2021-01-27 08:00:00,NYSE,2020-Q4,TXT,seizing,2,8292,8301,invest,spend and where we invest and understand what the
418,2021-01-27 08:00:00,NYSE,2020-Q4,TXT,seizing,3,8385,8394,invest,of how much you invest and what the volume
418,2021-01-27 08:00:00,NYSE,2020-Q4,TXT,seizing,4,9241,9250,invest,has been largely to invest through primarily organic activity
419,2021-02-25 08:00:00,NASDAQ,2020-Q4,IDSY,sensing,1,1728,1737,sensing,critical activity of weight sensing to maximize revenue ensure
419,2021-02-25 08:00:00,NASDAQ,2020-Q4,IDSY,sensing,2,1749,1758,sensing,ws standing for way sensing telemetry platform is a
419,2021-02-25 08:00:00,NASDAQ,2020-Q4,IDSY,sensing,3,1864,1873,sensing,milestone in our way sensing initiative with american intermodal
419,2021-02-25 08:00:00,NASDAQ,2020-Q4,IDSY,seizing,1,3735,3744,investing,going to slightly start investing a little bit more
419,2021-02-25 08:00:00,NASDAQ,2020-Q4,IDSY,seizing,2,3768,3777,investing,are going to start investing a bit but again
419,2021-02-25 08:00:00,NASDAQ,2020-Q4,IDSY,seizing,3,5304,5313,invested,logistics segment which we invested heavily in the panhandle
420,2021-02-18 09:30:00,NYSE,2020-Q4,GEL,sensing,1,4704,4713,sense,you give us a sense of where you see
420,2021-02-18 09:30:00,NYSE,2020-Q4,GEL,sensing,2,4767,4776,sense,rail movements to make sense grant sims chief executive
420,2021-02-18 09:30:00,NYSE,2020-Q4,GEL,sensing,3,6002,6011,sense,extent that that makes sense and is accretive and
421,2020-04-23 08:00:00,NYSE,2020-Q1,DFS,sensing,1,759,768,sense,to give you a sense for how our card
421,2020-04-23 08:00:00,NYSE,2020-Q1,DFS,sensing,2,4864,4873,sense,we were doing made sense so you could expect
421,2020-04-23 08:00:00,NYSE,2020-Q1,DFS,sensing,3,6879,6888,shape,we re in great shape for the future so
421,2020-04-23 08:00:00,NYSE,2020-Q1,DFS,sensing,4,7388,7397,sense,just to get a sense as to how you
422,2021-02-09 08:00:00,NYSE,2020-Q4,IT,sensing,1,7627,7636,sense,companies and it makes sense to buy rather than
422,2021-02-09 08:00:00,NYSE,2020-Q4,IT,sensing,2,8300,8309,sense,can give us a sense for what the sales
422,2021-02-09 08:00:00,NYSE,2020-Q4,IT,seizing,1,3770,3779,investing,avoidance initiatives while still investing for future growth while
422,2021-02-09 08:00:00,NYSE,2020-Q4,IT,seizing,2,5499,5508,investing,to timeframe we were investing significantly both from operating
422,2021-02-09 08:00:00,NYSE,2020-Q4,IT,seizing,3,6272,6281,invested,it is we have invested in growing both our
423,2020-04-29 18:30:00,NASDAQ,2020-Q1,TSLA,sensing,1,2230,2239,sense,it will still make sense as to buy fsd
423,2020-04-29 18:30:00,NASDAQ,2020-Q1,TSLA,sensing,2,5132,5141,sense,storage does it make sense for tesla to buy
423,2020-04-29 18:30:00,NASDAQ,2020-Q1,TSLA,sensing,3,8482,8491,sense,that estimate would make sense and then i will
423,2020-04-29 18:30:00,NASDAQ,2020-Q1,TSLA,seizing,1,2878,2887,invest,expand rapidly continue to invest in the future and
423,2020-04-29 18:30:00,NASDAQ,2020-Q1,TSLA,seizing,2,6091,6100,invested,s high time we invested in infrastructure in this
423,2020-04-29 18:30:00,NASDAQ,2020-Q1,TSLA,seizing,3,6224,6233,investing,you want to be investing in steam engines or
423,2020-04-29 18:30:00,NASDAQ,2020-Q1,TSLA,seizing,4,7125,7134,investing,tremendous amount of experience investing at the highest levels
424,2021-02-02 16:30:00,NASDAQ,2020-Q4,TENB,sensing,1,5414,5423,shaped,not factoring any v shaped recovery or any changes
424,2021-02-02 16:30:00,NASDAQ,2020-Q4,TENB,sensing,2,7215,7224,sense,packaging that makes more sense or lowers the web
424,2021-02-02 16:30:00,NASDAQ,2020-Q4,TENB,sensing,3,7297,7306,sense,assessment that makes more sense can give more detailed
424,2021-02-02 16:30:00,NASDAQ,2020-Q4,TENB,sensing,4,7452,7461,sense,trying to get a sense of what you re
424,2021-02-02 16:30:00,NASDAQ,2020-Q4,TENB,seizing,1,1598,1607,invest,plan to continue to invest particularly in r d
424,2021-02-02 16:30:00,NASDAQ,2020-Q4,TENB,seizing,2,5707,5716,invest,is shifting back to invest to hopefully stabilize or
424,2021-02-02 16:30:00,NASDAQ,2020-Q4,TENB,seizing,3,6295,6304,invest,perfect but we do invest in our security and
424,2021-02-02 16:30:00,NASDAQ,2020-Q4,TENB,seizing,4,6925,6934,invest,gave us confidence to invest in the regular trading
424,2021-02-02 16:30:00,NASDAQ,2020-Q4,TENB,seizing,5,6967,6976,invest,us the confidence to invest more so certainly in
426,2022-08-10 02:00:00,NYSE,2023-Q1,HMC,sensing,1,2028,2037,sense,that we have to sense and do risk management
427,2019-10-31 11:00:00,NYSE,2019-Q3,BALL,sensing,1,4078,4096,"sense, shaping",and get a better sense of kind of how you re thinking about shaping up at this point
427,2019-10-31 11:00:00,NYSE,2019-Q3,BALL,sensing,2,6088,6097,sense,you have a rough sense for i guess just
427,2019-10-31 11:00:00,NYSE,2019-Q3,BALL,sensing,3,6342,6351,sense,of do you have sense for what the normal
427,2019-10-31 11:00:00,NYSE,2019-Q3,BALL,sensing,4,8821,8830,sense,do you see a sense of how you re
427,2019-10-31 11:00:00,NYSE,2019-Q3,BALL,seizing,1,376,385,investing,globe we are actively investing in new aluminum packaging
427,2019-10-31 11:00:00,NYSE,2019-Q3,BALL,seizing,2,851,860,invest,manage continuing to proactively invest in our beverage can
427,2019-10-31 11:00:00,NYSE,2019-Q3,BALL,seizing,3,1646,1655,invest,our customers continue to invest in their can filling
427,2019-10-31 11:00:00,NYSE,2019-Q3,BALL,seizing,4,2044,2053,invest,assess opportunities to prudently invest if the economics justify
427,2019-10-31 11:00:00,NYSE,2019-Q3,BALL,seizing,5,2343,2352,invest,we buy back stock invest in our businesses and
427,2019-10-31 11:00:00,NYSE,2019-Q3,BALL,seizing,6,2547,2556,invest,have great opportunities to invest in cans cups and
427,2019-10-31 11:00:00,NYSE,2019-Q3,BALL,seizing,7,2568,2577,invest,like always we will invest capital with an eye
427,2019-10-31 11:00:00,NYSE,2019-Q3,BALL,seizing,8,2858,2867,invest,positioned to lead and invest in sustainable growth in
427,2019-10-31 11:00:00,NYSE,2019-Q3,BALL,seizing,9,2937,2946,invest,will continue to responsibly invest do what is best
427,2019-10-31 11:00:00,NYSE,2019-Q3,BALL,seizing,10,8895,8904,invest,as possible and then invest it where we think
427,2019-10-31 11:00:00,NYSE,2019-Q3,BALL,seizing,11,8948,8957,investing,sure that you re investing for growth while at
429,2021-05-07 10:00:00,NASDAQ,2021-Q2,GEOS,sensing,1,2634,2643,sense,analyst is it your sense that from this point
429,2021-05-07 10:00:00,NASDAQ,2021-Q2,GEOS,sensing,2,3654,3663,sense,completed this year my sense was that it would
429,2021-05-07 10:00:00,NASDAQ,2021-Q2,GEOS,sensing,3,4828,4837,sense,high so it made sense to go ahead and
429,2021-05-07 10:00:00,NASDAQ,2021-Q2,GEOS,sensing,4,5552,5561,sense,be abandoned in some sense so we ll just
429,2021-05-07 10:00:00,NASDAQ,2021-Q2,GEOS,seizing,1,5056,5065,invest,expecting to project and invest in new equipment and
429,2021-05-07 10:00:00,NASDAQ,2021-Q2,GEOS,seizing,2,5075,5084,invest,we think we could invest as much as million
430,2021-04-24 11:30:00,NYSE,2021-Q2,DHI,sensing,1,8535,8544,sense,got it that makes sense all right guys thanks
430,2021-04-24 11:30:00,NYSE,2021-Q2,DHI,seizing,1,2550,2559,investing,our disciplined approach to investing capital to enhance the
431,2022-11-03 08:30:00,NYSE,2022-Q4,JCI,sensing,1,3646,3655,sense,lynch analyst thanks perfect sense thanks so much for
431,2022-11-03 08:30:00,NYSE,2022-Q4,JCI,seizing,1,651,660,invest,we have continued to invest in key technologies and
431,2022-11-03 08:30:00,NYSE,2022-Q4,JCI,seizing,2,1315,1324,invest,strong as our customers invest in unlocking employee health
431,2022-11-03 08:30:00,NYSE,2022-Q4,JCI,seizing,3,3026,3035,invest,our growth momentum and invest in advancing our digital
431,2022-11-03 08:30:00,NYSE,2022-Q4,JCI,seizing,4,3992,4001,invest,climate and we will invest mainly in our digital
431,2022-11-03 08:30:00,NYSE,2022-Q4,JCI,transforming,1,1214,1223,transform,state university has helped transform the campus and reached
432,2019-11-07 11:00:00,NYSE,2019-Q3,EEX,sensing,1,2849,2858,sense,a opportunities that make sense for us which means
432,2019-11-07 11:00:00,NYSE,2019-Q3,EEX,sensing,2,6249,6258,sense,what makes the most sense for our portfolio at
432,2019-11-07 11:00:00,NYSE,2019-Q3,EEX,sensing,3,6263,6272,sense,see anything that makes sense to discontinue at the
432,2019-11-07 11:00:00,NYSE,2019-Q3,EEX,sensing,4,6443,6452,sense,accelerated rate sally any sense of what s been
432,2019-11-07 11:00:00,NYSE,2019-Q3,EEX,sensing,5,7618,7627,sense,a whole lot of sense where we spend most
432,2019-11-07 11:00:00,NYSE,2019-Q3,EEX,seizing,1,1559,1568,invested,the rigor and thinking invested during the process and
